Date,Open,High,Low,Close,Volume
2002-08-13,-1.4141727753190458,-1.413724918783745,-1.4121374207982702,-1.413072846811106,-0.4724641650395328
2002-08-14,-1.4084657568331962,-1.4103850305966148,-1.416525117292562,-1.4171012765547097,-0.10079397391435288
2002-08-15,-1.4175298510430647,-1.4112200026433974,-1.4163563498311278,-1.4129050382581325,-0.18928687656320525
2002-08-16,-1.4150120442500507,-1.413724918783745,-1.4145000107565509,-1.4139120944704215,2.434527686975267
2002-08-19,-1.4150120442500507,-1.4168978023689893,-1.4258067611648488,-1.4268365289133245,-0.2512319084174019
2002-08-20,-1.424579730553468,-1.4242455461881465,-1.4246254404354093,-1.422304571063576,0.19565724995930253
2002-08-21,-1.4244118665222851,-1.4254145274387018,-1.4249629753582773,-1.4241509261587926,-0.3087522951391559
2002-08-22,-1.427265401377665,-1.4277524389771634,-1.4268193144328543,-1.4258294214774234,0.8991758260176789
2002-08-23,-1.4277689422463038,-1.427585434375277,-1.4263130120485523,-1.425661561700838,-0.5388338420261721
2002-08-26,-1.419376252936257,-1.4212396672047887,-1.4192252421737104,-1.4211296550747017,-0.09636932878191026
2002-08-27,-1.4227333286602757,-1.417231811572762,-1.4207440463254195,-1.4162620288953944,-0.7733400340456308
2002-08-28,-1.417026310174426,-1.4178997790176582,-1.4192252421737104,-1.4211296550747017,-0.6981210667941063
2002-08-29,-1.416858446143243,-1.417231811572762,-1.4148375456794189,-1.4152549214594934,-0.7733400340456308
2002-08-30,-1.4161870412434212,-1.4180667836195446,-1.4141625273342813,-1.416094169118809,-0.6140528092776966
2002-09-03,-1.4160191772122384,-1.4163968395259794,-1.4139937598728471,-1.414415673800178,-0.7733400340456308
2002-09-04,-1.411990696588398,-1.4138919233856315,-1.4099435983014235,-1.4118979308222317,-0.7733400340456308
2002-09-05,-1.4064514909088208,-1.4083810772992766,-1.4043745810776922,-1.4063588655365824,-0.7423675181185325
2002-09-06,-1.403430143247168,-1.405375198315919,-1.4015057402357083,-1.403505454229077,-0.7733400340456308
2002-09-09,-1.4012480645165202,-1.4032042913793439,-1.3991431502774276,-1.4011555710277162,-0.7733400340456308
2002-09-10,-1.4069550830023698,-1.4088820911049358,-1.4048808834619944,-1.406862444866339,-0.7733400340456308
2002-09-11,-1.409137161733018,-1.411052998041511,-1.4070747059588409,-1.4090444682911143,-0.7733400340456308
2002-09-12,-1.4052765451403604,-1.4072121470113705,-1.4031933118488513,-1.4051839495477079,-0.7733400340456308
2002-09-13,-1.4051086811091775,-1.4070451424094843,-1.4070747059588409,-1.4090444682911143,-0.7733400340456308
2002-09-16,-1.4082978928020131,-1.4102180259947283,-1.4062309201522694,-1.4082052206317988,-0.7733400340456308
2002-09-17,-1.4084657568331962,-1.4103850305966148,-1.4063996876137035,-1.4083730804083843,-0.7733400340456308
2002-09-18,-1.4024230102849804,-1.40437322166725,-1.4003244195062687,-1.4023304870165905,-0.7733400340456308
2002-09-19,-1.3990659345609617,-1.4010333334801195,-1.3969492762799824,-1.3989734963793288,-0.7733400340456308
2002-09-20,-1.4002409315543325,-1.4022023147306748,-1.398130597009422,-1.400148463591815,-0.7423675181185325
2002-09-23,-1.39839452966114,-1.4003653660352233,-1.396274257934845,-1.3983021084965988,-0.7733400340456308
2002-09-24,-1.393526780106295,-1.3955225383564138,-1.3913803105568499,-1.3934344823172915,-0.7733400340456308
2002-09-25,-1.3997373394607833,-1.4017013009250157,-1.39762429462512,-1.3996448842620588,-0.7733400340456308
2002-09-27,-1.4041015481469898,-1.403371245018581,-1.4030245443874172,-1.403841122558636,3.0230054895901355
2002-09-30,-1.4022551462537973,-1.3983614127378852,-1.4006619544291368,-1.3967914729545534,-0.5830802933505983
2002-10-02,-1.4041015481469898,-1.4028702821755712,-1.4020119911194118,-1.4008198514745451,-0.5919295836154835
2002-10-03,-1.4017516053851586,-1.4005323706371096,-1.3996494011611311,-1.4014912393572752,-0.7335182278536473
2002-10-04,-1.401080200485337,-1.4018683055269021,-1.3989743828159935,-1.399812744038644,-0.2556565535498445
2002-10-07,-1.4000730675231494,-1.4017013009250157,-1.398130597009422,-1.400148463591815,-0.7202442924563194
2002-10-08,-1.4051086811091775,-1.4058761611589288,-1.4043745810776922,-1.4063588655365824,-0.7512168083834178
2002-10-09,-1.4064514909088208,-1.4060431657608152,-1.4043745810776922,-1.4040089823352215,-0.6184774544101392
2002-10-10,-1.4051086811091775,-1.4065441795664744,-1.407243473420275,-1.4092123280676998,-0.7290935827212046
2002-10-11,-1.4089692977018349,-1.4103850305966148,-1.407581008343143,-1.4095480476208708,-0.6936964216616637
2002-10-14,-1.4067872189711867,-1.4087150865030496,-1.4050496509234283,-1.4070303046429244,-0.7467921632509751
2002-10-15,-1.4109835636262102,-1.4128899467369627,-1.4138249924114132,-1.415758449565638,-0.6361760349399097
2002-10-16,-1.4126621014882195,-1.4145598908305277,-1.4114624024531326,-1.413408566364277,1.6115436923409403
2002-10-17,-1.4135013704192243,-1.4153948628773103,-1.4156813314859904,-1.4174369448842687,-0.6981210667941063
2002-10-18,-1.416522718080877,-1.4167307977671029,-1.415175080602287,-1.4155905897890524,-0.6981210667941063
2002-10-21,-1.4187048480364353,-1.4170648069708756,-1.4166938847539958,-1.4186119120967553,-0.7202442924563194
2002-10-22,-1.4146763674125948,-1.4165638441278658,-1.4143312947957152,-1.4150870616829079,-0.7202442924563194
2002-10-23,-1.4146763674125948,-1.4165638441278658,-1.4148375456794189,-1.416765557001539,-0.4193684234502214
2002-10-24,-1.4173619870118817,-1.4192357139074507,-1.418550223828573,-1.4189475804263143,-0.7290935827212046
2002-10-25,-1.4135013704192243,-1.4153948628773103,-1.4134875089891437,-1.414415673800178,-0.6582992606021227
2002-10-28,-1.4135013704192243,-1.4133909095799724,-1.4114624024531326,-1.4113943514924752,-0.7733400340456308
2002-10-29,-1.4072907598398254,-1.4092160493460593,-1.4080872592268465,-1.4071981131958977,-0.7158196473238768
2002-10-30,-1.4093050257642008,-1.4112200026433974,-1.4080872592268465,-1.4092123280676998,-0.7644907437807456
2002-10-31,-1.4067872189711867,-1.4087150865030496,-1.4047121160005602,-1.4066945850897534,-0.7733400340456308
2002-11-01,-1.4054444091715435,-1.407379151613257,-1.4033620793102852,-1.4053518093242934,-0.7733400340456308
2002-11-04,-1.406283678102548,-1.4082141236600396,-1.4042058651168567,-1.406191056983609,-0.7733400340456308
2002-11-05,-1.4064514909088208,-1.4083810772992766,-1.4043745810776922,-1.4063588655365824,-0.7733400340456308
2002-11-06,-1.4076264879021916,-1.4095500585498322,-1.405555901807132,-1.4075338327490687,-0.7733400340456308
2002-11-07,-1.4025908743161635,-1.4045402262691364,-1.4004931869677026,-1.402498346793176,-0.7644907437807456
2002-11-08,-1.400912336454154,-1.4028702821755712,-1.3991431502774276,-1.4011555710277162,-0.7733400340456308
2002-11-11,-1.4014158773227927,-1.403371245018581,-1.399311866238263,-1.4013233795806896,-0.7733400340456308
2002-11-12,-1.395876722868126,-1.3978604498948755,-1.3937429005151303,-1.3957843655186524,-0.7556414535158603
2002-11-13,-1.4056122219778162,-1.407546105252494,-1.405555901807132,-1.4055196178772669,-0.7733400340456308
2002-11-14,-1.4054444091715435,-1.407379151613257,-1.4048808834619944,-1.406862444866339,-0.7733400340456308
2002-11-15,-1.4022551462537973,-1.4042062170653635,-1.4001556520448346,-1.402162627240005,-0.7733400340456308
2002-11-18,-1.4047729530468114,-1.4067111332057114,-1.4026870094645492,-1.4046803702179513,-0.7733400340456308
2002-11-19,-1.405780086008999,-1.4077131098543805,-1.4036995627325548,-1.4056874776538524,-0.7733400340456308
2002-11-20,-1.4077943519333744,-1.4097170631517184,-1.4057246692685659,-1.4077016925256542,-0.7733400340456308
2002-11-21,-1.4077943519333744,-1.4097170631517184,-1.4057246692685659,-1.4077016925256542,-0.7644907437807456
2002-11-22,-1.4077943519333744,-1.4042062170653635,-1.4060621526908355,-1.402162627240005,-0.7556414535158603
2002-11-26,-1.406619354940004,-1.4072121470113705,-1.4062309201522694,-1.4071981131958977,-0.7733400340456308
2002-12-02,-1.406619354940004,-1.407880114456267,-1.408931045033418,-1.4073659729724832,2.5451438152863326
2002-12-03,-1.4077943519333744,-1.403371245018581,-1.4062309201522694,-1.4030018748993205,2.0053371091283334
2002-12-04,-1.403765871309534,-1.4003653660352233,-1.4016745076971422,-1.3996448842620588,0.9743947932692033
2002-12-05,-1.400576608391788,-1.3973594870518655,-1.3996494011611311,-1.3952808374125079,3.0274301347225783
2002-12-06,-1.396212450930492,-1.392015645567397,-1.3940804354379983,-1.3927630944345615,-0.18043758629832
2002-12-09,-1.3938624569437505,-1.3943535571058585,-1.3932366496314268,-1.393602342093877,-0.2246840376227462
2002-12-10,-1.3933589160751119,-1.3950215245507547,-1.396274257934845,-1.3974628608372832,0.43901273224364656
2002-12-11,-1.398058801598774,-1.3970254778480928,-1.395936723011977,-1.3952808374125079,0.21778047562151565
2002-12-12,-1.3816091510410464,-1.3836659250995709,-1.3903677572888442,-1.3842027580648215,0.2620269269459418
2002-12-13,-1.384966226765065,-1.3786560928188751,-1.3839550057591399,-1.3811814357571186,-0.4901627455693033
2002-12-16,-1.3799306131790372,-1.3769861487253099,-1.3802423276099858,-1.374803174035766,0.0009728641318273428
2002-12-17,-1.3740557306620043,-1.3686364282574837,-1.3734920411574134,-1.374131786153036,-0.6538746154696802
2002-12-18,-1.3743914587243704,-1.367801456210701,-1.372648255350842,-1.3662428376660258,-0.40166984292045094
2002-12-19,-1.362473829659122,-1.3566128103987543,-1.363366611478555,-1.3598645759446732,-0.5609570676883852
2002-12-20,-1.3597881588349248,-1.3619566518832227,-1.3675855405114128,-1.3689284404205577,-0.5211352614964017
2002-12-23,-1.3623059656279388,-1.3634595913749015,-1.3642103972851265,-1.361207351710133,0.2310544110188435
2002-12-24,-1.359620294803742,-1.3591177265391021,-1.3574601108325544,-1.3583539404026277,-0.5830802933505983
2002-12-26,-1.3597881588349248,-1.3546089080640655,-1.3574601108325544,-1.3548290899887805,-0.7733400340456308
2002-12-27,-1.3550882733112628,-1.354441903462179,-1.355435004296543,-1.354325510659024,-0.3529987464635821
2002-12-30,-1.3524026024870657,-1.3546089080640655,-1.3618478073268458,-1.3640608142412505,-0.724668937588762
2002-12-31,-1.3638166394587652,-1.3592847311409884,-1.3658979688982695,-1.3570111134135558,-0.7733400340456308
2003-01-02,-1.359620294803742,-1.3617896472813362,-1.3572913433711202,-1.3595288563915022,-0.760066098648303
2003-01-03,-1.361130968634568,-1.3532729222116238,-1.3588101475228294,-1.350968520021762,-0.7733400340456308
2003-01-06,-1.3502204725315072,-1.3524379501648411,-1.3488534853054048,-1.3501292723624467,-0.7644907437807456
2003-01-07,-1.354249004380258,-1.3564458567595172,-1.3552662883357076,-1.3575146927433124,-0.7556414535158603
2003-01-08,-1.3584453490352815,-1.3487641037365872,-1.3569538599488506,-1.3464366133956258,-0.7733400340456308
2003-01-09,-1.3475348529322206,-1.3497660803852563,-1.3451408586568492,-1.3474437208315269,-0.7644907437807456
2003-01-10,-1.346024127876484,-1.347762127087918,-1.3436220030045416,-1.3454295059597248,-0.7689153889131882
2003-01-13,-1.3497169316628688,-1.3474281178841454,-1.3473346811536957,-1.345093786406554,-0.7733400340456308
2003-01-14,-1.3497169316628688,-1.3519369873218312,-1.3473346811536957,-1.3496257442563022,-0.7689153889131882
2003-01-15,-1.3530740073868874,-1.3541078942584064,-1.350709824379982,-1.3518077676810776,-0.7733400340456308
2003-01-16,-1.3401492453594512,-1.3424182856034497,-1.3377155023585408,-1.3400583004506612,-0.7733400340456308
2003-01-17,-1.3419956472526435,-1.3442552342989014,-1.339571841433118,-1.3419046555458776,-0.7733400340456308
2003-01-21,-1.3408207014841833,-1.3430863040109953,-1.3402468597782555,-1.340729739557003,-0.6848471313967784
2003-01-22,-1.335449359835789,-1.3377424625265266,-1.3355216798616942,-1.3367013098133993,-0.7733400340456308
2003-01-23,-1.3287352083877517,-1.3310626861522659,-1.3262400359894073,-1.3286445527734156,-0.7689153889131882
2003-01-24,-1.3225245978083529,-1.3248838726210146,-1.3220211069565497,-1.3224340996050366,-0.5786556482181556
2003-01-27,-1.317824712284691,-1.3185381054505265,-1.317970945385126,-1.3204199359568467,-0.6494499703372375
2003-01-28,-1.3211817880087096,-1.321877993637657,-1.3186459637302634,-1.3194128285209457,-0.7733400340456308
2003-01-29,-1.325713860726099,-1.328056807168908,-1.3232024276859893,-1.3256232816893248,2.9168140064115127
2003-01-31,-1.3215175160710757,-1.3193730774973091,-1.3220211069565497,-1.322266291052063,2.8592936196897587
2003-02-04,-1.3171533073848691,-1.3060135247487872,-1.3149332855811093,-1.3043063706532674,2.91238936127907
2003-02-05,-1.304396409388616,-1.2903160604618038,-1.3102081056645483,-1.3086704687264301,2.4566509126374805
2003-02-06,-1.3195032501467003,-1.3101883849827003,-1.319658516998269,-1.3192449687443601,0.018671444661597817
2003-02-07,-1.3186639812156955,-1.3143632452166134,-1.3211773211499782,-1.3195806882975312,1.7575569817115466
2003-02-10,-1.3188318452468786,-1.3185381054505265,-1.3275900726796823,-1.3299873285388757,1.9301181418768087
2003-02-11,-1.3309172871183996,-1.3295597466605868,-1.3307964999451332,-1.3320015434106776,2.770800717040906
2003-02-12,-1.3299102053811225,-1.3308956815503794,-1.3463221278856903,-1.3486186368204012,0.20450654022418777
2003-02-13,-1.349045526763047,-1.3402473786668745,-1.352397395993125,-1.3405618797804175,0.14256150836999112
2003-02-14,-1.3448491821080235,-1.3425852902053361,-1.350878591841416,-1.3497936040328877,1.5186261445596452
2003-02-18,-1.356766811173272,-1.3586167636960922,-1.3642103972851265,-1.3627179872521784,0.6381217632035644
2003-02-19,-1.3631452345589434,-1.3552768755089617,-1.3608352540588404,-1.3531505946701494,-0.06539681285481193
2003-02-20,-1.3502204725315072,-1.3469271550411355,-1.350709824379982,-1.3477793891610856,0.12043828270777804
2003-02-21,-1.348877662731864,-1.3489311083384736,-1.3476722160765637,-1.3499614638094732,-0.40609448805289355
2003-02-24,-1.346527719970033,-1.3419173227604397,-1.3456471095405527,-1.342408234875634,-0.26450584381472975
2003-02-25,-1.3406528374530002,-1.3402473786668745,-1.3473346811536957,-1.3491222161501577,-0.7733400340456308
2003-02-26,-1.3480383938008593,-1.3452572109475702,-1.3481784669602674,-1.3462687536190403,-0.760066098648303
2003-02-27,-1.359620294803742,-1.3617896472813362,-1.3572913433711202,-1.3595288563915022,-0.7733400340456308
2003-02-28,-1.3527382793245213,-1.354942866305189,-1.350372289457114,-1.3526470153403929,-0.7025457119265489
2003-03-03,-1.3544168171865307,-1.3566128103987543,-1.352059861070257,-1.354325510659024,-0.7733400340456308
2003-03-04,-1.3477026657384934,-1.3499330340244933,-1.3453095746176846,-1.3476115293845004,-0.7733400340456308
2003-03-05,-1.3478705297696763,-1.3501000386263797,-1.3454783420791188,-1.3477793891610856,-0.7733400340456308
2003-03-06,-1.341659970415188,-1.343921276057778,-1.3392343580108486,-1.3415689872163186,-0.7733400340456308
2003-03-07,-1.3517311975872441,-1.3539409406191694,-1.349359787689707,-1.351639959128104,-0.7733400340456308
2003-03-10,-1.3451848589454793,-1.3474281178841454,-1.34277821719797,-1.345093786406554,-0.7733400340456308
2003-03-11,-1.3522347384558826,-1.354441903462179,-1.3498660385734105,-1.3521434872342486,-0.7733400340456308
2003-03-12,-1.3589488899039202,-1.36112167983644,-1.3566163250259826,-1.3588574685087722,-0.7689153889131882
2003-03-13,-1.3653273132895916,-1.3674674470069283,-1.374504594425419,-1.3766495291309824,-0.7689153889131882
2003-03-14,-1.3757342685240137,-1.3778211207720925,-1.3734920411574134,-1.3756424216950813,-0.7556414535158603
2003-03-17,-1.3648237724209529,-1.3669664841639184,-1.372479487889408,-1.3746353142591805,-0.667148550867008
2003-03-18,-1.3765735374550183,-1.3718093118427277,-1.374335826963985,-1.373796066599865,-0.7512168083834178
2003-03-19,-1.3764056734238355,-1.3784890882169887,-1.374167059502551,-1.3763138095778114,-0.7733400340456308
2003-03-20,-1.3817770150722295,-1.3838329297014573,-1.3795673092648482,-1.3816850150868751,-0.7733400340456308
2003-03-21,-1.3933589160751119,-1.3953555337545276,-1.3912115430954157,-1.393266622540706,-0.7733400340456308
2003-03-24,-1.3874840335580791,-1.3895107294270492,-1.3853050424494149,-1.3873918889254977,-0.7512168083834178
2003-03-25,-1.3893304354512717,-1.3913476781225007,-1.387161381523992,-1.3892382440207143,-0.7158196473238768
2003-03-26,-1.3861412237584358,-1.3881747945372567,-1.3839550057591399,-1.3860491131600379,-0.7733400340456308
2003-03-27,-1.3888268433577227,-1.3908466643168416,-1.38665507913969,-1.3887346646909577,-0.7733400340456308
2003-04-01,-1.3765735374550183,-1.3746482371868485,-1.3780485051131393,-1.3793351318855143,1.1469559534344653
2003-04-02,-1.3792592082792154,-1.379157055661885,-1.3886801856757012,-1.3872240291489124,0.5230809897600562
2003-04-03,-1.3871483054957132,-1.3891767202232763,-1.395936723011977,-1.3951129776359223,2.0407342701878743
2003-04-04,-1.39554099480576,-1.3961905058013102,-1.396274257934845,-1.3944415897531925,-0.09194468364946765
2003-04-07,-1.4017516053851586,-1.3995303939884407,-1.4025182935037137,-1.4008198514745451,-0.5299845517612869
2003-04-08,-1.3995695266545107,-1.3988624265435443,-1.3988056153545596,-1.3996448842620588,3.0318547798550206
2003-04-09,-1.39839452966114,-1.3936855896609623,-1.397961829547988,-1.393938010423436,-0.052122877457484076
2003-04-10,-1.3916803782131026,-1.3931846268179524,-1.3939116679765644,-1.3920916553282197,-0.5742310030857131
2003-04-11,-1.3925196471441073,-1.3921826501692833,-1.3955992395897074,-1.3900774916800296,-0.1583143606361069
2003-04-14,-1.3940303209749336,-1.3953555337545276,-1.3942491513988338,-1.3962878936247969,-0.6627239057345654
2003-04-15,-1.395876722868126,-1.3955225383564138,-1.3971180437414166,-1.3951129776359223,-0.11406790931168073
2003-04-16,-1.3941981850061167,-1.3956895429583003,-1.3954304721282733,-1.393602342093877,-0.7733400340456308
2003-04-17,-1.3933589160751119,-1.3915146827243872,-1.3912115430954157,-1.3912524076689041,-0.7025457119265489
2003-04-21,-1.3871483054957132,-1.3828309530527882,-1.3853050424494149,-1.380677907650974,-0.7733400340456308
2003-04-22,-1.3807698821100418,-1.3778211207720925,-1.3790610068805462,-1.3791672721089288,-0.6759978411318932
2003-04-23,-1.3794270723103985,-1.38082699975545,-1.3819298992231288,-1.384034898288236,-0.43264235884754926
2003-04-24,-1.3822805559408682,-1.3799920277086675,-1.3814236483394253,-1.3784958842261987,-0.6804224862643359
2003-04-25,-1.3809377461412249,-1.381161008959223,-1.3788922909197108,-1.3808457674275596,-0.7733400340456308
2003-04-28,-1.3782520753170278,-1.3803260369124404,-1.3768671843836997,-1.3789994123323432,-0.7689153889131882
2003-04-29,-1.3816091510410464,-1.3836659250995709,-1.3793985418034143,-1.380342188097803,-0.7689153889131882
2003-04-30,-1.374894999593009,-1.3769861487253099,-1.372648255350842,-1.3712783236219186,-0.7467921632509751
2003-05-01,-1.3715379238689902,-1.3736462605381794,-1.3692731121245558,-1.3662428376660258,-0.7689153889131882
2003-05-02,-1.3663344462517792,-1.368302419053711,-1.3638728623622585,-1.3680891927612422,-0.7689153889131882
2003-05-05,-1.3659987694143236,-1.368135465414474,-1.363704146401423,-1.3659071693364668,-0.7689153889131882
2003-05-06,-1.3656630413519575,-1.367801456210701,-1.363366611478555,-1.3655714497832958,-0.7512168083834178
2003-05-07,-1.3663344462517792,-1.3684694236555972,-1.3640416298236926,-1.3665785572191969,-0.7512168083834178
2003-05-08,-1.3621381015967557,-1.364294563421684,-1.3598227007908348,-1.3556683376480958,-0.7467921632509751
2003-05-09,-1.3559275422422674,-1.3582827544923195,-1.3537474326834,-1.3553326180949248,-0.7689153889131882
2003-05-12,-1.3503883365626903,-1.3526049547667276,-1.3480096994988333,-1.350297132139032,-0.7689153889131882
2003-05-13,-1.3530740073868874,-1.3552768755089617,-1.350709824379982,-1.352982734893564,-0.7689153889131882
2003-05-14,-1.3529061433557044,-1.3551098709070755,-1.3505410569185479,-1.3491222161501577,-0.7689153889131882
2003-05-15,-1.348709798700681,-1.3509350106731624,-1.3463221278856903,-1.3486186368204012,-0.7689153889131882
2003-05-16,-1.348709798700681,-1.350768006071276,-1.3461533604242562,-1.345093786406554,-0.7689153889131882
2003-05-19,-1.3292387492563904,-1.3315636489952756,-1.3267462868731108,-1.3291480808795602,-0.7689153889131882
2003-05-20,-1.325713860726099,-1.328056807168908,-1.3232024276859893,-1.3256232816893248,-0.7689153889131882
2003-05-21,-1.325545996694916,-1.3278898025670216,-1.3230336602245552,-1.3160558378836837,-0.7689153889131882
2003-05-22,-1.322692461839536,-1.325050877222901,-1.3201647678819726,-1.322601959381622,-0.7689153889131882
2003-05-23,-1.3215175160710757,-1.323881946934995,-1.3189834986531315,-1.3214270433927475,-0.7689153889131882
2003-06-03,-1.327895939456747,-1.327054830520239,-1.3287713934091219,-1.3274695855609293,3.5937847116752333
2003-06-04,-1.3260495375635546,-1.3283907654100315,-1.3313027508288366,-1.331833683634092,1.2265995658184325
2003-06-06,-1.322692461839536,-1.325050877222901,-1.3304589650222651,-1.3299873285388757,3.3946756807153156
2003-06-09,-1.3315887432431317,-1.3283907654100315,-1.3318090017125401,-1.333176510623164,1.231024210950875
2003-06-11,-1.3493812036005026,-1.345090206345684,-1.3469971462308277,-1.343751010641094,1.69561194985735
2003-06-12,-1.3455205870078453,-1.3459251783924666,-1.349022252766839,-1.3474437208315269,-0.26893048894717236
2003-06-13,-1.3468633968074886,-1.343587266854005,-1.3468284302699922,-1.3419046555458776,-0.41051913318533617
2003-06-16,-1.3377993025976203,-1.3397464158238648,-1.339740608894552,-1.3378762770258856,1.7044612401222352
2003-06-17,-1.3364564927979767,-1.3302277141054832,-1.3340028757099853,-1.330826576198191,-0.12734184470900858
2003-06-18,-1.3351136317734231,-1.336907490479744,-1.3392343580108486,-1.3408975481099765,-0.47688881017197543
2003-06-19,-1.3430027802148312,-1.3335676022926137,-1.3405843947011236,-1.3340157582824794,-0.6450253252047949
2003-06-20,-1.3324280121741363,-1.334736583543169,-1.3405843947011236,-1.342408234875634,-0.3618480367284673
2003-06-23,-1.3431706442460143,-1.3430863040109953,-1.3481784669602674,-1.3479472489376711,0.014246799529155198
2003-06-24,-1.3463598559388499,-1.3485970991347007,-1.3569538599488506,-1.3591931880619432,-0.40609448805289355
2003-06-25,-1.356263219079723,-1.3554438801108482,-1.3545912184899715,-1.3541577021060505,1.5009275640298747
2003-06-26,-1.3589488899039202,-1.3627916239300053,-1.3618478073268458,-1.363221566581935,-0.7689153889131882
2003-06-27,-1.361130968634568,-1.3632925867730152,-1.3588101475228294,-1.3610394919335476,-0.760066098648303
2003-06-30,-1.3609631558282955,-1.3631256331337782,-1.358641431561994,-1.3596967161680877,-0.760066098648303
2003-07-01,-1.3507240646250565,-1.3529389639705003,-1.3483472344217013,-1.350632851692203,-0.760066098648303
2003-07-02,-1.3507240646250565,-1.3529389639705003,-1.3483472344217013,-1.3508007114687886,-0.760066098648303
2003-07-03,-1.351395469524878,-1.3536069314153965,-1.349022252766839,-1.351304239574933,-0.760066098648303
2003-07-07,-1.351395469524878,-1.3536069314153965,-1.349022252766839,-1.3561718657542403,-0.760066098648303
2003-07-08,-1.3629773705277606,-1.3651295354684667,-1.3606664865974063,-1.362885847028764,-0.760066098648303
2003-07-09,-1.3638166394587652,-1.3659645075152493,-1.3615102724039778,-1.3637250946880795,-0.760066098648303
2003-07-10,-1.3638166394587652,-1.3659645075152493,-1.3615102724039778,-1.362550178699205,-0.760066098648303
2003-07-11,-1.3631452345589434,-1.3652965400703532,-1.3608352540588404,-1.3617109310398896,-0.7689153889131882
2003-07-14,-1.3623059656279388,-1.360453712391544,-1.3559413066808452,-1.3568432536369703,-0.24238261815251666
2003-07-15,-1.3569346239795448,-1.3591177265391021,-1.3545912184899715,-1.3662428376660258,-0.24238261815251666
2003-07-16,-1.3663344462517792,-1.3684694236555972,-1.3640416298236926,-1.364564342347395,-0.330875520801369
2003-07-17,-1.3646559083897698,-1.366799479562032,-1.3623540582105496,-1.3627179872521784,-0.330875520801369
2003-07-18,-1.3639845034899483,-1.3647955772273435,-1.360329003175137,-1.3576825012962856,-0.330875520801369
2003-07-21,-1.351563333556061,-1.353773936017283,-1.3491910202282729,-1.3514720993515186,-0.330875520801369
2003-07-22,-1.351563333556061,-1.353773936017283,-1.3491910202282729,-1.351975627457663,-0.330875520801369
2003-07-23,-1.3520668744246997,-1.3542748988602928,-1.3496972711119763,-1.3385476649086157,-0.330875520801369
2003-07-24,-1.3386385715286249,-1.3407483415098844,-1.3360279307453977,-1.332505071516822,-0.330875520801369
2003-07-25,-1.3317565560494045,-1.3340685651356234,-1.3292776442928256,-1.3316658238575065,-0.330875520801369
2003-07-28,-1.3317565560494045,-1.3340685651356234,-1.3292776442928256,-1.3281410246672711,-0.330875520801369
2003-08-05,-1.3545846812177138,-1.3556108847127346,-1.3537474326834,-1.353654122776294,-0.32202623053648377
2003-08-06,-1.3497169316628688,-1.3516029781180585,-1.352397395993125,-1.351639959128104,0.9257236968123346
2003-08-07,-1.351395469524878,-1.3495990757833698,-1.3505410569185479,-1.3487864965969867,1.0274905348585148
2003-08-08,-1.3463598559388499,-1.3427522948072224,-1.3473346811536957,-1.342408234875634,-0.1052186190467955
2003-08-11,-1.3369600336666154,-1.336907490479744,-1.3360279307453977,-1.3333443191761374,-0.5742310030857131
2003-08-12,-1.3369600336666154,-1.3392454020182056,-1.3370404840134034,-1.3387155246852012,-0.6627239057345654
2003-08-13,-1.3409885142904558,-1.3322316674028212,-1.3385592881651125,-1.3326729312934076,-0.7069703570589916
2003-08-14,-1.3299102053811225,-1.328557770011918,-1.3287713934091219,-1.3261268097954693,-0.7069703570589916
2003-08-15,-1.3262174015947377,-1.328557770011918,-1.3279276076025504,-1.330826576198191,-0.6627239057345654
2003-08-18,-1.3362886287667939,-1.3385774345733092,-1.3372092514748373,-1.3388833844617867,-0.6804224862643359
2003-08-19,-1.3413242423528218,-1.3364065276367343,-1.3388968230879805,-1.333512178952723,-0.37069732699335256
2003-08-20,-1.3344422268736014,-1.3268878259183527,-1.331977769173974,-1.3267981976781993,-0.3928205526555657
2003-08-21,-1.3285673443565686,-1.3308956815503794,-1.3292776442928256,-1.335190674271354,-0.5565324225559426
2003-08-22,-1.332931553042775,-1.332732630245831,-1.3304589650222651,-1.3309944359747765,-0.609628164145254
2003-08-25,-1.3295744773187563,-1.3318976581990485,-1.3321465366354082,-1.3340157582824794,-0.6582992606021227
2003-08-26,-1.3337708219737798,-1.3277227979651354,-1.3321465366354082,-1.3264625293486403,0.05406860572113876
2003-08-27,-1.3263852656259207,-1.3135282731698308,-1.3161146063105489,-1.3135380949057374,-0.7467921632509751
2003-08-28,-1.3211817880087096,-1.3235479377312223,-1.3186459637302634,-1.3185735808616301,-0.7423675181185325
2003-08-29,-1.3111105608366533,-1.3135282731698308,-1.308520534051405,-1.3098453847153047,-0.7467921632509751
2003-09-02,-1.3111105608366533,-1.3135282731698308,-1.308520534051405,-1.3140416230118819,-0.7379428729860898
2003-09-03,-1.3129569627298459,-1.3153652218652823,-1.3103768731259822,-1.3128667070230076,-0.7379428729860898
2003-09-04,-1.314635500591855,-1.3170351659588475,-1.3120644447391252,-1.3145452023416384,-0.7379428729860898
2003-09-05,-1.306746352150447,-1.3091864083340312,-1.3041328375571133,-1.3066562538546282,-0.7379428729860898
2003-09-08,-1.3109426968054705,-1.3133612685679443,-1.308351766589971,-1.3108524921512055,-0.7379428729860898
2003-09-09,-1.2998643366712266,-1.302339627357884,-1.297213783643107,-1.2997744128035191,-0.7379428729860898
